gene,n_protein,mean_difference_protein,ci_low_protein,ci_high_protein,p_value_protein,q_value_protein,sd_difference_protein,median_difference_protein,missing_pairs_protein,status_protein,n_rna,mean_difference_rna,ci_low_rna,ci_high_rna,p_value_rna,q_value_rna,sd_difference_rna,median_difference_rna,missing_pairs_rna,status_rna,same_direction
RPS17,72,0.14809698650024555,0.11067403675506324,0.18551993624542787,2.6653600294372038e-11,6.642214897005332e-11,0.15925440188652656,0.13508993767954514,0,tested,72,0.7278698389814166,0.6327347619683419,0.8230049159944912,4.189653160643801e-24,2.9181778333202156e-23,0.40484996215714614,0.6700081787619299,0,tested,True
RPS18,72,0.4561399803176623,0.3900821216291046,0.52219783900622,9.906640623551854e-22,5.163289629927052e-21,0.281111052094584,0.4605122825617478,0,tested,72,0.9262596291822918,0.8094176042840757,1.0431016540805078,5.929107798971483e-25,4.524156693316322e-24,0.49722448169044997,0.8719675255118,0,tested,True
RPS19,72,0.1413420872211228,0.1028756941893688,0.17980848025287677,2.9458795738232845e-10,6.800738555952373e-10,0.16369480376924764,0.14604757185599682,0,tested,72,1.6939125243294304,1.5816125371733571,1.8062125114855037,3.904120096423673e-42,3.3767681356317016e-40,0.4778957139450883,1.6660745004000201,0,tested,True
RPS19BP1,49,-0.03176757462788365,-0.25958549286284066,0.19605034360707335,0.780399576677722,0.799606714951755,0.7931452600217795,0.12973079397739795,23,tested,72,0.4385904565561314,0.34137586317692065,0.5358050499353421,2.3897030898162283e-13,6.839284204222694e-13,0.41369940180199616,0.4395956952868998,0,tested,False
RPS2,72,-0.08820249703070986,-0.14465094908909182,-0.03175404497232791,0.0026484006274484356,0.0036220560925831727,0.2402179553239301,-0.08271724724435345,0,tested,72,1.3935356404764951,1.2735037609744768,1.5135675199785135,8.327277919065367e-35,2.268527072077764e-33,0.5107989965400955,1.3522589272845198,0,tested,False
RPS20,72,0.14680483294087499,0.10639071295618564,0.18721895292556434,4.1997146960792154e-10,9.604681455610386e-10,0.17198340990639263,0.12249166670149933,0,tested,72,0.9570009322949553,0.8507378560272316,1.063264008562679,4.141044062683623e-28,4.448697901238932e-27,0.4522054720129934,0.9123425500308349,0,tested,True
RPS21,72,0.08287189555762414,0.0424562033893757,0.12328758772587259,0.00011288923176047966,0.00017347490614992993,0.17199010037718834,0.07483579831415305,0,tested,72,0.7934485144478745,0.6714531308153305,0.9154438980804184,2.1070180980764252e-20,1.0384901279140287e-19,0.5191547428946126,0.70270635635337,0,tested,True
RPS23,72,0.23208059403696954,0.17795013652328345,0.2862110515506556,1.6048349768913434e-12,4.347005756790185e-12,0.2303536651676125,0.2530119836424483,0,tested,72,0.8366326838194289,0.7378638308998664,0.9354015367389914,1.422676620860139e-26,1.301211926197958e-25,0.4203135964381901,0.7981340077486503,0,tested,True
RPS24,72,0.6762195975986917,0.602947596872165,0.7494915983252183,9.877602074770079e-29,1.1983310957215017e-27,0.3118110338759266,0.7078830295982516,0,tested,72,0.8112590428920119,0.7114207704458781,0.9110973153381456,1.493968115366052e-25,1.214317378982428e-24,0.424864540931597,0.7667056965140095,0,tested,True
RPS25,72,0.28671557177987517,0.2215873811167243,0.35184376244302606,6.041166095513212e-13,1.6734130159106587e-12,0.2771548239953212,0.266119132832598,0,tested,72,1.0689015378730355,0.9716290692535057,1.1661740064925654,2.5714253945468173e-33,5.57533111485835e-32,0.413945691494386,1.0093253215253806,0,tested,True
RPS26,72,0.11765878031529592,0.02866461310886856,0.20665294752172328,0.010290650874233684,0.013368652106847928,0.37871714994015576,0.14203114238675374,0,tested,72,0.5282409797375128,0.43243343612667756,0.6240485233483481,5.562255499572425e-17,2.0677671226660737e-16,0.4077116624385042,0.45037802332251475,0,tested,True
RPS27,72,0.08738668660822495,0.025245597590699158,0.14952777562575073,0.006504501964343238,0.008610590870597137,0.2644431299897058,0.09430899180870256,0,tested,72,1.1905613920009595,1.0788007284582226,1.3023220555436963,1.7482124440026557e-32,3.378278416942124e-31,0.47560060733136605,1.1070032354697803,0,tested,True
RPS27A,72,0.09976898247436644,0.02101503201282938,0.1785229329359035,0.013768659437487979,0.01768770296239653,0.33513962320855867,0.0847172389553008,0,tested,72,0.7227356281276782,0.6236127119250922,0.8218585443302643,5.642742524393525e-23,3.501852124717457e-22,0.4218203225715346,0.6868706514947043,0,tested,True
RPS27L,72,0.1956593179785043,0.14812643656245444,0.24319219939455416,6.88938718176977e-12,1.7823935429266658e-11,0.2022774968675665,0.19153880092885345,0,tested,72,0.3786439005141107,0.2886476073734905,0.46864019365473086,3.173455185231072e-12,8.383335697022622e-12,0.3829817246824342,0.3275013715622801,0,tested,True
RPS28,72,0.14966612934479395,0.08057223187196509,0.2187600268176228,4.996348838848237e-05,7.889261551804275e-05,0.2940309994527061,0.15769577727384915,0,tested,72,0.8270148919624455,0.7161231921677642,0.9379065917571268,1.6784046164671126e-23,1.1031753813384772e-22,0.47190270797014616,0.773295969678585,0,tested,True
RPS29,72,0.023582055557298604,-0.06448570336225548,0.11164981447685268,0.5950635102476259,0.6260115548195901,0.37477479374874634,0.005435278802947148,0,tested,72,0.3589297583521553,0.24536631990875013,0.47249319679556046,2.1752715174862287e-08,4.467788713005038e-08,0.483272365984729,0.32046515875286996,0,tested,True
RPS3,72,0.01984382327775453,-0.022000720377626085,0.06168836693313515,0.347568656364039,0.38098506820718925,0.1780706175602894,0.0067888818946524945,0,tested,72,0.9994740624426299,0.8984929968217574,1.1004551280635024,1.5333668047916816e-30,2.242843830239525e-29,0.4297277290223879,0.9831636999083995,0,tested,True
RPS3A,72,0.11456305691272536,0.06939695924580461,0.15972915457964612,3.194082296580595e-06,5.519501839750795e-06,0.19220558289689324,0.10351048589239964,0,tested,72,0.62370590418992,0.5261840007642326,0.7212278076156075,4.878420737160327e-20,2.323726711350291e-19,0.41500716823886474,0.6043800667475008,0,tested,True
RPS4X,72,0.10825629299923915,0.06508471924432394,0.15142786675415437,3.985565923805482e-06,6.83541588265648e-06,0.18371783100086025,0.08638676141109669,0,tested,72,0.5617545725413893,0.46757650130217115,0.6559326437806074,1.4515739060799438e-18,6.116037629982302e-18,0.4007773975101786,0.5851177743389044,0,tested,True
RPS4Y1,72,-0.29018442609322076,-0.4531065393307988,-0.12726231285564274,0.0006850452106417351,0.0009867995116107004,0.6933195772756966,-0.30886078746429946,0,tested,72,-0.4630543880570042,-0.7316197941390473,-0.19448898197496112,0.0009842904563113779,0.001445384433296845,1.142887543719452,-0.032742522489181504,0,tested,True
RPS5,72,0.100482060384427,0.06047555229439288,0.14048856847446112,3.863762971847881e-06,6.633322021996883e-06,0.1702488061691897,0.103078460164099,0,tested,72,1.131101657867398,1.0171964021318116,1.2450069136029844,1.2581642577215028e-30,1.8646916103331548e-29,0.48472697896396943,1.074939713033435,0,tested,True
RPS6,72,0.6153290109418097,0.5142031959567569,0.7164548259268625,5.591807101079506e-19,2.358242986344291e-18,0.4303437139613879,0.6931084367128018,0,tested,72,0.5780562716197567,0.4767364492625185,0.6793760939769948,1.1691536770007495e-17,4.572602760510963e-17,0.43116931772136236,0.5046306252074397,0,tested,True
RPS6KA3,72,0.10621968500725523,0.05533688807128768,0.1571024819432228,8.716212305658718e-05,0.00013516191354354546,0.21653315539067808,0.07825377859530033,0,tested,72,0.18919165416739464,0.09396930572565793,0.28441400260913136,0.00017503507466347452,0.0002726767118405676,0.4052213481453699,0.12433414912931506,0,tested,True
RPS6KA4,72,0.37469455098507787,0.3173863018930883,0.43200280007706743,1.617223119161501e-20,7.631984738733462e-20,0.2438768454772541,0.37739318231475,0,tested,72,0.6106805651980834,0.5397337571808659,0.681627373215301,5.681702281005619e-27,5.421507413369497e-26,0.3019161117302021,0.6441864286070247,0,tested,True
RPS6KA5,72,0.18818955139686844,0.1123662787764371,0.26401282401729975,4.845980291063116e-06,8.249019385856166e-06,0.3226680422699804,0.1178791706540972,0,tested,72,0.16941960993042862,0.112816145127852,0.22602307473300526,8.578685535320304e-08,1.6834231729010897e-07,0.2408776163615983,0.17109996095044744,0,tested,True
RPS6KB1,72,0.39219301202739976,0.33793914511912043,0.4464468789356791,8.92364394565441e-23,5.238789918475757e-22,0.23087883727341788,0.37573811769609783,0,tested,72,0.35926873985968133,0.3136059169582753,0.4049315627610874,9.006819319693993e-25,6.734749090207679e-24,0.19431941092644572,0.3649064454885651,0,tested,True
RPS6KB2,68,0.5691741964217054,0.5067243672423165,0.6316240256010943,1.2751875098740616e-27,1.2910147615102381e-26,0.2580021686674135,0.5552096251233996,4,tested,72,0.34896679555475446,0.2807878703912422,0.4171457207182667,1.4506765659399193e-15,4.850468595278278e-15,0.2901373093813694,0.36423003357083505,0,tested,True
RPS6KC1,64,0.02729377991986257,-0.038739040518275245,0.09332660035800038,0.41192846804752475,0.4462187777932213,0.26435062106018375,0.07718667501909951,8,tested,72,0.2612943371475459,0.20660574854302555,0.31598292575206627,2.514913651539468e-14,7.70562086432855e-14,0.232728807524116,0.22498842977354494,0,tested,True
RPS7,72,0.18260501975366228,0.13309124023605706,0.2321187992712675,2.6269573073280063e-10,6.081278879654335e-10,0.21070726374883617,0.1445043877263001,0,tested,72,0.9637415884504892,0.8642683541854858,1.0632148227154925,5.524915143307608e-30,7.47731398220599e-29,0.42331111081458345,0.90620693699092,0,tested,True
RPS8,72,0.6386094889701415,0.5482738266212235,0.7289451513190595,2.9036512768598517e-22,1.6077446611884598e-21,0.38442591977272433,0.6470777116541999,0,tested,72,1.2377537952650668,1.126183391596851,1.3493241989332825,1.4237504622068245e-33,3.219098102123991e-32,0.4747909511517708,1.281000760540965,0,tested,True
RPS9,72,0.3571620100108752,0.28360384335655103,0.4307201766651994,1.3084273155009196e-14,4.081918923016395e-14,0.31302882092857776,0.35627443509840084,0,tested,72,0.6115437446907626,0.5304396043711301,0.692647885010395,9.262634789372844e-24,6.254580984372323e-23,0.34514092141512076,0.6204777552140448,0,tested,True
RPSA,72,0.19630106480519835,0.1679079480452904,0.2246941815651063,9.291656205263636e-22,4.855374307677607e-21,0.12082769685667442,0.19950739671969953,0,tested,72,0.2604789360047844,0.16483093749030764,0.35612693451926114,7.45742573015542e-07,1.376326800532906e-06,0.4070327138503381,0.23401774160236988,0,tested,True
RPTOR,72,0.14558393648829557,0.11137109354360335,0.17979677943298777,2.110546064033695e-12,5.675451262516768e-12,0.14559370325146684,0.146035084558351,0,tested,72,-0.14531914792116585,-0.23495549530382093,-0.05568280053851078,0.0018617626551448833,0.002670595721754674,0.381449965513618,-0.18364545902986484,0,tested,False
RPUSD2,72,-0.05178111864934923,-0.09571971813183694,-0.007842519166861524,0.021565977241571554,0.02719259138678992,0.18698193028506643,-0.02891626927360144,0,tested,72,-0.01701872044088318,-0.06963906728567615,0.03560162640390979,0.521076484361477,0.5553028834912002,0.22392734727993724,-0.030940371370165143,0,tested,True
RPUSD3,69,-0.7461954977921711,-0.8537041723942453,-0.6386868231900968,1.7942385717135157e-21,9.133229624556927e-21,0.447530957688419,-0.794423238971198,3,tested,72,-0.4907178218086976,-0.5704671382777476,-0.41096850533964757,3.2541710133872987e-19,1.4433884259286095e-18,0.33937543089512595,-0.5332477632899799,0,tested,True
RPUSD4,72,-0.6849021238228487,-0.7687780685732823,-0.601026179072415,1.1345526197223585e-25,9.099093871842066e-25,0.3569364121441891,-0.7370170967744032,0,tested,72,0.14596688131761015,0.0821348486769991,0.2097989139582212,2.0857503287474156e-05,3.4903231981987244e-05,0.27163898753572796,0.16198884216726506,0,tested,False
RRAD,72,1.0454386881395967,0.9211112535192467,1.1697661227599467,2.1598605446345846e-26,1.8810660455137835e-25,0.5290788506349372,1.0240861367958987,0,tested,72,1.9180820161392207,1.5975080473398964,2.238655984938545,1.2528512012248833e-18,5.306964934571432e-18,1.3642114266553445,2.0064509181252106,0,tested,True
RRAGA,72,0.19245409726302512,0.0965709466623149,0.2883372478637353,0.0001522743905199487,0.00023165564216628436,0.4080334100835446,0.25015619765695446,0,tested,72,0.1883252414415735,0.10112566367800514,0.2755248192051419,5.230864129498757e-05,8.480975564667366e-05,0.3710802247298127,0.21737231357660525,0,tested,True
RRAGB,72,-0.23667772711119608,-0.30309266133273527,-0.1702627928896569,7.514002725843051e-10,1.6876648611681964e-09,0.2826305969412754,-0.2603167531102991,0,tested,72,-0.1897252929427699,-0.2434752151790628,-0.13597537070647703,9.9944377797621e-10,2.2506422830669866e-09,0.22873428672709334,-0.1816306762244997,0,tested,True
RRAGC,72,0.08448660253187307,0.034505494407914,0.13446771065583213,0.001216547376781464,0.001712588723340596,0.21269599361102254,0.0965840076533479,0,tested,72,0.11524939634189163,0.024966384604679037,0.20553240807910422,0.013090799418629059,0.0173803624455545,0.38420186363248965,0.15417863792891984,0,tested,True
RRAGD,60,-0.18984159008223636,-0.30030498992987775,-0.07937819023459497,0.0010777007746752738,0.0015256909654743928,0.42761009111785575,-0.23695739314315406,12,tested,72,-0.39670161731212167,-0.5880260377840805,-0.20537719684016292,9.619643927974975e-05,0.0001529282913556092,0.8141863844517121,-0.39829792279898535,0,tested,True
RRAS,72,0.2953882528461346,0.22871375133865102,0.36206275435361823,4.763238807911438e-13,1.3319279531709995e-12,0.28373519273486886,0.35366623388924767,0,tested,72,0.833720006434785,0.7414774601274825,0.9259625527420876,3.357890614248154e-28,3.64026739053185e-27,0.3925407174123367,0.8749430732821699,0,tested,True
RRAS2,72,-0.9434592004696998,-1.0469269014068057,-0.8399914995325938,2.004205065341907e-28,2.316611684398082e-27,0.4403096746651856,-0.9996715487730983,0,tested,72,-0.552980034422662,-0.6748139397071597,-0.4311461291381642,1.8969885780824683e-13,5.466995727832394e-13,0.5184675673002029,-0.6137350979284453,0,tested,True
RRBP1,72,0.12673868134043473,0.054247592302425124,0.19922977037844433,0.0008447303954677239,0.0012059163428753093,0.3084878424993038,0.14988184635509838,0,tested,72,0.09828140798338908,-0.021147573350761825,0.21771038931754,0.1052472141287226,0.1257714791765749,0.5082333466440832,0.08548931436205987,0,tested,True
RREB1,72,-0.08161226445208161,-0.12631932234044657,-0.03690520656371664,0.0005140819916733705,0.0007484812977011937,0.19025212637158453,-0.08186747092785404,0,tested,72,-0.5404760151436189,-0.625105477674613,-0.45584655261262474,5.2387839191649774e-20,2.4916327219340183e-19,0.36014302798476583,-0.5464826492913901,0,tested,True
RRM1,72,0.38714190474538834,0.31374148187307005,0.46054232761770664,3.9763086421346737e-16,1.3643743025491513e-15,0.3123575378836624,0.38118263206839953,0,tested,72,0.7866514778539968,0.7030306445431185,0.8702723111648751,3.187474293211909e-29,3.9077900506398744e-28,0.3558507783286444,0.7742383794816998,0,tested,True
RRM2,30,0.5842159354742832,0.4265281889598839,0.7419036819886824,2.3609535257609144e-08,4.7872770258608034e-08,0.4222955409448788,0.5665669952804036,42,tested,72,1.1814621219636847,0.9838398943831287,1.3790843495442409,1.3026280567425545e-18,5.5129028486444854e-18,0.8409868774942333,1.085126886456222,0,tested,True
RRM2B,72,0.38662788640264906,0.2926335805170755,0.4806221922882226,7.066594971639636e-12,1.8263561914080493e-11,0.39999537894452836,0.42996216455159875,0,tested,72,0.4573129068262486,0.3299861897797001,0.5846396238727971,5.93141000391353e-10,1.3554351787575504e-09,0.5418423802905464,0.39473607269218514,0,tested,True
RRN3,39,0.5943793970664013,0.4972873539761479,0.6914714401566547,6.3906543399140416e-15,2.038710174637761e-14,0.2995165791168575,0.596582344508601,33,tested,72,0.37765907091749185,0.31245957562118876,0.44285856621379494,5.785898241889004e-18,2.3186270826031486e-17,0.27745826284185027,0.37161398265609513,0,tested,True
RRP1,72,0.6365385318269607,0.5821919509756885,0.6908851126782329,4.7824034715809867e-35,2.1711246167589158e-33,0.23127338403251627,0.640942280629354,0,tested,72,0.4834776506814131,0.41685546891112224,0.5500998324517039,7.255987300525359e-23,4.455040313835638e-22,0.2835125446403112,0.4810661050162448,0,tested,True
RRP12,72,0.38188355341682767,0.31030363788823984,0.4534634689454155,2.409037080096025e-16,8.409836125470919e-16,0.30461031832641333,0.41376545673085197,0,tested,72,0.07608988851672777,-0.034003891427891134,0.18618366846134665,0.1725037664540662,0.20019280556143235,0.46850713788974574,0.06337588709410014,0,tested,True
RRP15,72,0.5570926581719792,0.4938923537123173,0.620292962631641,1.4423122152395252e-27,1.4514261239215805e-26,0.26895065071842833,0.5686361752169464,0,tested,72,0.2570774394950614,0.19803562379517728,0.3161192551949455,9.097718814966129e-13,2.5013464902628822e-12,0.25125408631878465,0.24214624201933488,0,tested,True
RRP1B,72,0.44822256529842314,0.39276507715344167,0.5036800534434046,2.0175680301708161e-25,1.574048215140264e-24,0.23600088087110602,0.4389543050496005,0,tested,72,0.29763626212121275,0.23284377378920457,0.3624287504532209,1.1916358414746555e-13,3.483849250559744e-13,0.27572623340259483,0.2983748887435902,0,tested,True
RRP36,28,0.180210941716796,0.09435309239136695,0.26606879104222503,0.0001957798454049869,0.0002950667250936208,0.22142035182087874,0.1479380188787988,44,tested,72,-0.1963860094867694,-0.2663245575481859,-0.1264474614253529,3.810173173146431e-07,7.17970893740753e-07,0.29762543348862663,-0.22346219779164,0,tested,False
RRP7A,72,0.3634331358364383,0.29569578353437687,0.4311704881384998,1.8773020862261184e-16,6.599499590436806e-16,0.28825818380686213,0.372116570039447,0,tested,72,0.17033648917340258,0.1163640313091106,0.22430894703769455,2.259758694132699e-08,4.63385499355766e-08,0.22968129327192083,0.14295652293332006,0,tested,True
RRP8,72,0.4063611542202862,0.3609586327821477,0.4517636756584247,5.948188665701311e-28,6.375873598609108e-27,0.1932116908208653,0.39109478264669817,0,tested,72,-0.12465252705151521,-0.16585400661051364,-0.08345104749251678,6.592387296756586e-08,1.3049577810517017e-07,0.17533404044006312,-0.13478256050479476,0,tested,False
RRP9,72,0.08726560076811235,0.0328498270881851,0.1416813744480396,0.0020701578793855075,0.0028553607374037387,0.2315678360363624,0.054659962703452504,0,tested,72,-0.24338337555479905,-0.31902850122780213,-0.16773824988179598,1.3600377511303764e-08,2.8340951055062035e-08,0.3219099329880083,-0.2749069072200001,0,tested,False
RRS1,72,0.8285984007565932,0.728515242812094,0.9286815587010924,5.212926519699135e-26,4.333164189904012e-25,0.4259066579704308,0.8448922207214989,0,tested,72,-0.01378769376260182,-0.11784876718239652,0.09027337965719288,0.7923989796135767,0.8127443010600444,0.44283478774338925,-0.12949777026782505,0,tested,False
RSAD1,72,0.129056641460397,0.03875768704342265,0.21935559587737136,0.005721747148723289,0.007618618333528966,0.3842697081489485,0.06465247063544931,0,tested,72,-0.6575581047260224,-0.7513472655347745,-0.5637689439172703,4.482092920678657e-22,2.5372729052308624e-21,0.399122378373178,-0.68757015204684,0,tested,False
RSBN1,72,0.07602377838014705,0.02215983162253817,0.12988772513775593,0.006321072936867208,0.008382147075811352,0.22921952124404682,0.1132507109726506,0,tested,72,0.29234235296736233,0.22898489398241062,0.35569981195231404,1.0018964185757557e-13,2.942703181837812e-13,0.2696194261650249,0.3213461726604252,0,tested,True
RSBN1L,72,0.205633569744578,0.1619542117092781,0.2493129277798779,4.5409003468948275e-14,1.3587489764508143e-13,0.1858787211073504,0.20483626982680106,0,tested,72,0.3862872825268063,0.3157534986006059,0.45682106645300663,7.525356929087889e-17,2.762445212482745e-16,0.30015847624108266,0.38405109140920013,0,tested,True
RSF1,72,-0.0058446937150047834,-0.06628755414966832,0.05459816671965875,0.8476582350202465,0.8617443582894045,0.2572162710950472,-0.032154833609402154,0,tested,72,-0.017549179510328743,-0.0708322706358846,0.03573391161522711,0.5134840282074685,0.5481640914195495,0.22674767397131992,-0.029097954148595173,0,tested,True
RSL1D1,72,1.181649229805023,1.0806623075110677,1.2826361520989782,5.089133152074179e-35,2.2999672484126233e-33,0.42975265225733283,1.16740248594545,0,tested,72,0.9570799749127039,0.8808829910313416,1.0332769587940662,5.681872339120928e-37,2.2004236767491742e-35,0.3242583809189395,0.95612361079664,0,tested,True
RSL24D1,41,0.26662725525475306,0.18609783519870304,0.3471566753108031,5.0527416158539124e-08,9.992934482921802e-08,0.25513144331996696,0.27590651485450113,31,tested,72,0.6142266367069823,0.5160675935609447,0.7123856798530199,1.4337036139741597e-19,6.5580645224245e-19,0.4177185340123656,0.6368432568328397,0,tested,True
RSPRY1,72,-0.06963458890300939,-0.12934177782691084,-0.009927399979107944,0.022908615485354868,0.02879144922517417,0.2540856005511931,-0.07149203522379999,0,tested,72,0.18228183230032013,0.11149546927329938,0.2530681953273409,2.3724307643035077e-06,4.232270474081171e-06,0.30123333361881705,0.12733923411531012,0,tested,False
RSRC1,72,0.10809055599721544,0.06864160392492705,0.14753950806950383,6.535853985502947e-07,1.1890158302185144e-06,0.1678761110521844,0.10908717641485124,0,tested,72,0.2777186016300045,0.20120063490252463,0.3542365683574844,4.309676059279933e-10,9.939174077284165e-10,0.3256243323343773,0.30093864655537006,0,tested,True
RSRC2,72,-0.10712847348782045,-0.15261784463873584,-0.06163910233690507,1.2594286451232485e-05,2.0810025685970934e-05,0.19358128218542847,-0.0980399106273972,0,tested,72,0.17573080066569444,0.11700269226124795,0.23445890907014094,8.635968974167474e-08,1.694314383448148e-07,0.2499190962113095,0.1729513846835049,0,tested,False
RSU1,72,-0.1870208453629827,-0.26375688305231093,-0.11028480767365442,6.803134318265478e-06,1.146771616518104e-05,0.32655233936841543,-0.1820857419938965,0,tested,72,0.4735568062703299,0.40567656594070606,0.5414370465999538,5.807675781383452e-22,3.2518537980861702e-21,0.288866247776195,0.4746531556009699,0,tested,False
RTCA,72,-0.44038668162009004,-0.5142922553514763,-0.3664811078887038,1.5232310345968037e-18,6.235241521872596e-18,0.31450722139260817,-0.42567705556744984,0,tested,72,-0.09563710390688135,-0.18386028075446836,-0.007413927059294334,0.0340292752752756,0.04313777795729103,0.37543617905749027,-0.17417141301984462,0,tested,True
RTCB,72,-0.201453443170938,-0.23263385430370037,-0.17027303203817562,2.938439182124221e-20,1.3648777923264958e-19,0.1326891054643099,-0.21172808460045356,0,tested,72,-0.25592393221082055,-0.354251882938282,-0.15759598148335907,1.9151607456361324e-06,3.435545431912364e-06,0.41843732491572583,-0.2878652189475903,0,tested,True
RTEL1,20,0.1548594095282254,0.05263371023921301,0.2570851088172378,0.0050342464644012085,0.006739871200605461,0.21842425764409432,0.13299360037390096,52,tested,72,0.33352264992053576,0.2535391047446264,0.41350619509644515,4.3648163618399e-12,1.1439970106186862e-11,0.3403721976617633,0.29747591875249,0,tested,True
RTF1,72,0.08215271614551936,0.04290228197036416,0.12140315032067456,8.385968575374717e-05,0.00013016154504445318,0.1670313126280359,0.08131340253339661,0,tested,72,-0.008064713729393066,-0.055316730826061464,0.03918730336727533,0.7346239634237871,0.7592604992120509,0.20108227095675707,-0.01945512291518514,0,tested,False
RTKN,72,-0.3548423295641595,-0.4773371867861897,-0.23234747234212932,1.870130455642293e-07,3.546884472865619e-07,0.5212802666251943,-0.39873735180819747,0,tested,72,-0.6280123840665336,-0.7905791422890882,-0.46544562584397897,5.94303188816323e-11,1.447320073686268e-10,0.6918073541409554,-0.5880501728935048,0,tested,True
RTN1,72,0.49481077078291946,0.3703752227503073,0.6192463188155316,2.2662891589573102e-11,5.6759059240685705e-11,0.5295389302631587,0.4585387751356029,0,tested,72,0.4507101684923117,0.29343867132041607,0.6079816656642074,2.3990852759189533e-07,4.5746697273966e-07,0.6692732236889782,0.30015432088530003,0,tested,True
RTN2,32,0.30898993246337825,0.1472867291715238,0.4706931357552327,0.0004857254526235134,0.0007086350830553599,0.4485047423022806,0.36927231756095025,40,tested,72,0.4623256160605437,0.3684762691497394,0.5561749629713479,7.224470217083882e-15,2.3002897049204624e-14,0.399378502001846,0.4511020634936095,0,tested,True
RTN3,70,0.16686450333929126,0.03467163929747388,0.29905736738110866,0.014119998180400916,0.018125120489248005,0.55440356562787,0.1378091109193543,2,tested,72,0.033923630308922675,-0.04341168554747882,0.11125894616532417,0.3847102528730613,0.4193811533785049,0.3291025842505199,-0.011893646896025345,0,tested,True
RTN4IP1,72,-0.8399453606257788,-0.9368592261305473,-0.7430314951210104,3.828112739219428e-27,3.6683338216416924e-26,0.41241964598100866,-0.8487944321009505,0,tested,72,-0.6712225128522645,-0.7483998966950266,-0.5940451290095025,3.1329431400482683e-27,3.0534553463873815e-26,0.3284305001806604,-0.6666329690615,0,tested,True
RUBCN,62,0.2888731308371886,0.18055351910769557,0.3971927425666816,1.4918879453232954e-06,2.6384825939412345e-06,0.42653501492386553,0.37386107002929936,10,tested,72,0.055903269963721934,-0.02791144396347251,0.1397179838909164,0.187797037756753,0.2166319262888048,0.356675842675497,0.09990757095481007,0,tested,True
RUFY1,72,0.24159073328164304,0.17637894294046874,0.30680252362281735,2.2795681218321945e-10,5.31140431173767e-10,0.2775105847467366,0.20439059574744756,0,tested,72,0.39238063627969083,0.33319493202494804,0.4515663405344336,8.013842653140193e-21,4.078461777199382e-20,0.2518664080598116,0.36971148606760496,0,tested,True
RUFY2,72,-0.27179594644684824,-0.3316088570065965,-0.21198303588710002,1.8136679963197615e-13,5.221386228716261e-13,0.2545355019084588,-0.2899406765465979,0,tested,72,0.10156543771174681,0.03952018659170082,0.1636106888317928,0.001691432797454037,0.002433426242232618,0.264035289155535,0.1464236029187549,0,tested,False
RUFY3,69,-0.21967736902100424,-0.34395573716312355,-0.09539900087888493,0.0007573582313725887,0.00108659733095398,0.5173388781924718,-0.21389203082100103,3,tested,72,0.009202900872356793,-0.1216182886891158,0.14002409043382938,0.888845200667277,0.9016371457470276,0.5567132051202965,-0.024279019284854986,0,tested,False
RUNX1,72,0.870031585613085,0.7537705838877826,0.9862925873383874,1.395027631054513e-23,9.041545363288069e-23,0.4947519214429385,0.9367243265100491,0,tested,72,1.4712219305585663,1.2733268216675386,1.669117039449594,1.9900047457005574e-23,1.29811115744412e-22,0.8421481314889365,1.6035874281472635,0,tested,True
RUNX3,44,1.2804355995496357,1.0524209204997543,1.508450278599517,1.7322529839483452e-14,5.3410246428868304e-14,0.7499797315538035,1.1881184779702494,28,tested,72,1.2524695857566313,1.1019882232626241,1.4029509482506384,3.862391275969353e-26,3.3551105579057672e-25,0.640377617003262,1.23532605899594,0,tested,True
RUSC1,31,0.58652975863919,0.4344420813759585,0.7386174359024215,8.645185404715831e-09,1.8058951731316664e-08,0.4146304509367145,0.5627005415543029,41,tested,72,0.0036549099356320714,-0.05555182271159387,0.06286164258285801,0.9023845818436961,0.9135880100194909,0.2519558949679881,-0.011920792704029903,0,tested,True
RUSC2,28,0.3052654739020609,0.13282635150008337,0.4777045963040384,0.0011605612264631096,0.0016383721380476119,0.4447063541646504,0.30577618699990206,44,tested,72,-0.24681506811738987,-0.35991273093804854,-0.1337174052967312,4.4494373104752346e-05,7.264192535304077e-05,0.4812902448874104,-0.26987926974672494,0,tested,False
RUVBL1,72,0.12280699934966684,0.08141089124215689,0.16420310745717678,1.0635394077801747e-07,2.0563674847289443e-07,0.17616228763314376,0.1517274789419007,0,tested,72,-0.18984660438856016,-0.25899712407908837,-0.12069608469803192,6.262599680805033e-07,1.1619019702459527e-06,0.2942719568725408,-0.1518580411844801,0,tested,False
RUVBL2,72,0.10642989435249467,0.06980991828470119,0.14304987042028816,1.7317697347110985e-07,3.294434157822611e-07,0.15583732510359213,0.1185508831673019,0,tested,72,0.2330773263910995,0.15295122413984974,0.31320342864234924,1.6965734999339798e-07,3.267532168666528e-07,0.3409788532547244,0.190570553431205,0,tested,True
RWDD1,72,-0.11745292859878033,-0.16297796266767858,-0.07192789452988207,2.28489099728288e-06,3.9923913925007195e-06,0.1937330467232739,-0.1299788976831999,0,tested,72,-0.002754752726004993,-0.060488049825613247,0.054978544373603264,0.9244706070356877,0.9331073089221086,0.245685649077379,-0.01230616271361984,0,tested,True
