gene,n_four_finite,protein_mean,rna_mean,same_direction
TLE1,70,0.04012983628832322,0.3932801860094531,True
TLE2,23,-0.11964754984026085,-1.1848254121861035,True
TLE3,67,0.5615628683549726,0.1259214129296242,True
TLK1,64,-0.08021599083716237,-0.4699689213740833,True
TLK2,72,0.1609670926530917,0.1845073827218353,True
TLN1,72,0.06843028753010555,0.08959096290386193,True
TLN2,72,0.2785195171034823,-1.2440338350905105,False
TLR10,56,-1.8634475113021127,0.5486100677005034,False
TLR2,53,0.833878350169464,1.622283496578906,True
TLR3,72,1.2207234640489735,2.130084299107041,True
TLR7,48,0.7600089605965712,1.6905055743262676,True
TLR8,24,0.8101730310610117,1.6568691022922735,True
TM2D1,35,0.16893740988474779,0.26987006520276663,True
TM2D3,40,0.011674100262270531,0.3899414286057908,True
TM4SF18,42,0.2285204557989195,1.1021410627563928,True
TM6SF1,36,1.2253231689891493,1.3343719158788814,True
TM7SF2,66,-0.43641774258969773,-1.6622407861842157,True
TM7SF3,68,-0.40710429290517214,-0.2534898656298947,True
TM9SF1,72,-0.23408059621570498,-0.1272631659679489,True
TM9SF2,72,0.2521302879219196,-0.04877475199508289,False
TM9SF3,72,-0.15062077487429032,-0.20393467671054755,True
TM9SF4,72,0.11798978030675472,-0.15172416448789502,False
TMA16,72,0.11905006639200562,0.2760002648258557,True
TMA7,45,0.3916717203185528,-0.23005593931913154,False
TMBIM1,68,0.43095187233322746,0.18442863618106559,True
TMBIM6,72,0.12324952925329158,-0.5151189251078397,False
TMC4,69,-0.6118204543803482,-2.130457142819337,True
TMCC1,31,0.4518773586708318,1.4827929964210615,True
TMCC3,72,-0.1373398329848032,0.5540543125084276,False
TMCO1,72,0.14325237092985177,0.20033312131948292,True
TMCO3,72,-0.09328478832407752,0.16222850770036948,False
TMCO4,72,0.06610036347447733,-0.05408531093232763,False
TMCO6,56,0.4532232609832129,0.44774330544895174,True
TMED1,72,0.12082699818611041,-0.04535334537318142,False
TMED10,72,0.45211902197834153,0.3081925840123611,True
TMED2,72,0.43876632466039134,0.7475551461092056,True
TMED3,72,0.7706911060582972,0.48608092450346974,True
TMED4,72,0.11037016509815453,-0.06399420829470585,False
TMED5,72,0.572366116814971,-0.14097516126297138,False
TMED7,31,0.496464765198758,0.2406073551498097,True
TMED8,72,-0.14089490022263623,-0.23391558528232054,True
TMED9,72,0.6079917754821044,0.8100545822931241,True
TMEM101,64,-0.01633170054477148,-0.7498460010199611,True
TMEM102,72,0.062469751972235844,0.4177624768763637,True
TMEM106A,43,-0.9238641584973081,-1.472409822645799,True
TMEM106B,72,-0.062206514385858794,-0.24159986718599052,True
TMEM109,72,0.3749346449932846,0.2529680252764464,True
TMEM11,72,-0.6042844184388271,0.11695818461752094,False
TMEM115,72,-0.27656556515765485,-0.38302036738786643,True
TMEM119,60,-0.44388107147585304,0.22025934344810544,False
TMEM120A,72,-0.7150267842462344,-0.3626222567626093,True
TMEM120B,58,-0.12143084602860178,-0.37425566185538534,True
TMEM126A,72,-0.40540028269404527,0.3263505758255953,False
TMEM126B,51,-0.5342193889550929,0.19807344337290753,False
TMEM127,25,0.3522436157939234,0.014352854782396385,True
TMEM128,22,0.03823986263532742,-0.06777548162088998,False
TMEM131,72,0.3158402786552696,-0.06893340615309279,False
TMEM132A,27,0.2192047883132741,1.2357237385946194,True
TMEM132E,52,-1.3354583345875424,-1.5561146652739488,True
TMEM134,69,-0.18350689556376507,0.22691499853449013,False
TMEM135,69,-0.3426837799678288,0.6390949547600466,False
TMEM141,72,-1.19986623783337,-0.3642434579625473,True
TMEM143,72,-0.7671862694556126,-0.4214592749540022,True
TMEM147,72,0.18749986724545553,-0.16481575183137903,False
TMEM14C,61,0.07366473029591132,0.22711847600036997,True
TMEM150C,46,-0.5396966698135081,-0.19569359568508196,True
TMEM151B,64,0.33327170289720187,-0.017177093457811977,False
TMEM159,72,1.393576357183258,0.9168315026577665,True
TMEM160,72,-0.8259576950927465,-0.6079540450955682,True
TMEM161A,31,0.020211105965174055,-0.042388666829316995,False
TMEM165,72,0.3156145041619738,0.34062438643811466,True
TMEM167A,72,0.4030167529733975,0.09924969495421372,True
TMEM167B,68,0.05605122340695543,0.15936005457575064,True
TMEM168,69,0.07358106801552027,-0.028017701994557977,False
TMEM173,72,0.8975314190045799,1.1532677054711113,True
TMEM175,69,-0.42445609309442617,-0.30075643784229233,True
TMEM176A,68,0.4036658584337097,0.5693739651012468,True
TMEM176B,72,-0.17405004034725433,0.46828546505670965,False
TMEM177,72,-0.9626051875660018,-0.7627818550456648,True
TMEM179B,72,0.6218037091868904,0.10240898903379336,True
TMEM181,46,0.36967764378130036,0.4803827030671324,True
TMEM184C,41,0.04157308354856818,-0.2751671931675268,False
TMEM185B,26,0.34446696274260036,0.24803500052459615,True
TMEM186,48,-0.1758316081343413,-0.03482215425059187,True
TMEM19,72,-0.3459263649246638,-0.31551919329884975,True
TMEM192,72,-0.6707022762918764,-0.8076610587098644,True
TMEM199,72,-0.08500259441518199,-0.17121723940626432,True
TMEM200C,42,0.0214696355780783,-0.3407901949183152,False
TMEM201,72,0.2736682359745109,-0.4706845226797576,False
TMEM205,72,0.08550743149231366,0.22382800182574528,True
TMEM206,28,-0.7998337885286322,-1.0483157841778943,True
TMEM209,68,0.06912260635386779,0.37282858981260086,True
TMEM214,72,0.5333752979816585,0.21748777120874097,True
TMEM222,72,0.17191690958331246,0.14070162661191635,True
TMEM223,69,-0.3560643706509506,0.07470411886630106,False
TMEM230,72,0.43678291544303904,-0.03014038586722545,False
TMEM238,40,-0.8018259233294771,0.08217673643700855,False
TMEM243,44,2.2203467523887084,0.9493844128696435,True
TMEM245,72,-0.4640224561738042,-0.8225679119018914,True
TMEM246,24,0.894148166847795,-1.1967858264463453,False
TMEM252,23,-0.005782313885560735,-0.8770176555987699,True
TMEM256,37,-0.23385716044979216,0.03850342624246918,False
TMEM258,26,-0.2993869683783046,0.5777110337415764,False
TMEM259,59,0.031181890502493835,0.1342890298196048,True
TMEM260,47,0.13724592939048505,-0.24010102180801407,False
TMEM263,72,0.5853639503299637,0.06934563241262676,True
TMEM30A,72,0.4620811859586694,0.09732701205347721,True
TMEM30B,30,-0.07799521994598226,-2.3083479414569155,True
TMEM33,72,-0.2131216111414281,-0.3985661552838888,True
TMEM35B,30,0.19592951925649985,0.4774730578978753,True
TMEM37,24,-0.05458453772455054,-0.33232272388154344,True
TMEM38A,27,-0.48562723222270004,-1.0446996274506728,True
TMEM41A,69,0.031623099941041045,-0.16053070854984428,False
TMEM41B,72,-0.029034969047055652,-0.19505974048621363,True
TMEM43,72,0.6501502023793932,0.6730690520438485,True
TMEM51,72,-0.5947522833054837,-0.06765954705029781,True
TMEM59,68,0.07732341817444097,-0.021014072450350616,False
TMEM62,50,0.4504232941567244,0.379864220712401,True
TMEM63A,72,-0.2839598972754446,-0.830384935721689,True
TMEM63B,72,0.4464324760157987,0.03681826977178133,True
TMEM65,72,0.12358351337806825,0.21728069444428405,True
TMEM67,25,0.25853594920026085,0.0917069422074512,True
TMEM68,72,0.08355613510692174,-0.08217914686209168,False
TMEM70,72,-0.3724048209031456,0.06952238542217738,False
TMEM72,72,-1.2640313220687054,-2.8122631896390637,True
TMEM82,27,-0.905684315854211,-1.8590582060169478,True
TMEM87A,72,0.6640204147191975,0.7057732659622358,True
TMEM87B,72,0.4817777393615566,0.4913594986095413,True
TMEM88,54,0.6629572480940035,0.34602452427276803,True
TMEM9,72,-0.4434719585657754,-0.047239475829066985,True
TMEM94,56,0.0778138521721282,-0.34632511770572144,False
TMEM97,43,0.22438391774082808,0.16930821109638625,True
TMEM9B,72,-0.5800514141446376,-0.13424577417929104,True
TMLHE,72,-0.7370549918332856,-0.11520810493980187,True
TMOD1,72,0.1602277804626915,-0.33060598154754284,False
TMOD2,72,-0.3056896017725881,0.8009707341574013,False
TMOD3,72,-0.40311656616061486,0.14569842848876444,False
TMPO,72,0.5163969863625266,0.4155406333726696,True
TMPPE,71,-0.5373349073652578,-1.117545461437466,True
TMPRSS2,35,-0.9583029863615025,-4.311996840151413,True
TMSB10,72,1.7205870674521768,2.760795357023843,True
TMSB15B,61,0.3558581540709506,0.2095356603779213,True
TMSB4X,72,0.42648698913562927,1.0510555041761205,True
TMTC3,72,0.6492244629364773,0.463612152614868,True
TMTC4,51,0.2282633284276172,-0.8025977313161539,False
TMUB1,72,-0.07128814268382498,0.15619181356408196,False
TMUB2,51,0.39897012256910785,0.27663704125922706,True
TMX1,72,0.48482749266148023,0.6530505335663708,True
TMX2,72,-0.5626116955880709,-0.2320233622676206,True
TMX3,72,0.6565248786407637,0.26116267437104707,True
TMX4,72,-0.06187179720373943,-0.0061267176794173595,True
TNC,72,0.2597312340319849,-0.7016581729051345,False
TNFAIP2,72,0.528113052051046,1.138734412000644,True
TNFAIP3,64,0.7003541684843511,1.542744347365222,True
TNFAIP6,55,1.7163030676398836,4.682242237670145,True
TNFAIP8,72,0.2287334114948877,1.4207095116317303,True
TNFAIP8L1,43,0.038809017786024934,0.1316261493595293,True
TNFAIP8L2,72,0.8391144827750809,1.2156778005862927,True
TNFAIP8L3,42,-0.4302094699136974,-0.10241437358797352,True
TNFRSF10A,20,0.5347781239123549,1.0010041984256985,True
TNFRSF10B,20,1.0473814768887713,1.1926261863930734,True
TNFRSF11B,31,0.21625720875761228,-0.7029221287293048,False
TNFRSF12A,66,-0.03389151418530932,0.9254961375726373,False
TNFRSF14,55,0.03104786449969285,1.09191022655057,True
TNFRSF17,31,-0.2025642548720967,0.06729620913084719,False
TNFRSF1A,32,0.12654328586365332,0.47314917649201216,True
TNFRSF6B,21,0.822428661007005,2.4619032209170273,True
TNFSF10,72,0.2750471876386071,0.39779475916581686,True
TNFSF13,72,-0.6469408506289441,0.0652294748550975,False
TNIK,72,-0.02223490835668439,0.24653440528091122,False
TNIP1,72,0.6053168114071612,0.9973646607684454,True
TNIP2,56,0.2959959245899629,0.007306044190931956,True
TNK1,62,0.1664367114086581,0.060148836690919985,True
TNK2,45,0.19038530442714882,0.6835424460086111,True
TNKS,35,0.01006183428240308,0.12565139752184282,True
TNKS1BP1,72,0.28320731866195575,0.33041883087479973,True
TNKS2,45,-0.7968762772848268,-0.12686719431388443,True
TNN,57,-0.1869643996760297,-0.012191637013351925,True
TNPO1,72,-0.15462098896609588,0.08121701529443305,False
TNPO2,72,0.17452567448271644,-0.23115788042702748,False
TNPO3,72,0.14025018377067158,0.13093378574547512,True
TNRC18,72,-0.021791947257952644,-0.5028212898958329,True
TNRC6A,49,-0.013823849289649578,-0.3383961899787322,True
TNRC6C,52,-0.21986915930966344,-0.5012575600336686,True
TNS2,72,-0.49751520710435443,-0.03729244488968717,True
TNS3,72,-0.19629533786693998,0.020621781468966538,False
TNXB,72,-0.792071582155778,-0.581659214405565,True
TOE1,69,0.10533597066194358,-0.027263240201700435,False
TOLLIP,72,-0.17660082511695385,-0.6340338395742342,True
TOM1,72,0.007777116058828127,-0.08392661442834407,False
TOM1L1,32,-0.05816412146280573,-0.6164250722567681,True
TOM1L2,72,-0.5518066151329867,-1.0386618358727078,True
TOMM20,72,-0.33713390304544577,0.3894076496828899,False
TOMM22,72,-0.3304754142007137,0.24517418857067388,False
TOMM34,72,-0.3539309926534221,-0.4017161284294263,True
TOMM40,72,-0.00564918044660812,0.15773573914808625,False
TOMM40L,49,-0.5726714750263917,-0.4143012148307172,True
TOMM5,64,-0.6286386598486849,-0.02937974444415893,True
TOMM6,69,-0.0265107346124871,-0.22565196814830923,True
TOMM7,72,-0.45713565483432056,0.7793073046437302,False
TOMM70,72,-0.3263665970044045,0.13445705997448737,False
TONSL,44,0.03504789747254961,0.2413707316551457,True
TOP1,72,-0.0034093701061807197,-0.11906571431284958,True
TOP2A,35,0.8251026251014519,2.4172396723354153,True
TOP2B,50,-0.23961159311542737,-0.48100814716364737,True
TOP3A,61,-0.09526359638724427,0.22060866312450525,False
TOP3B,72,-0.06481228481284249,-0.047493317878272066,True
TOPBP1,51,0.38197636852994116,0.6286913259155694,True
TOPORS,21,-0.0006318138540620746,-0.0737735120625147,True
TOR1A,72,-0.02803245811957257,0.1074579888587094,False
TOR1AIP1,51,0.668882775607193,0.2568416870573641,True
TOR1AIP2,72,0.05939976594090843,0.113104822762688,True
TOR1B,72,0.18212350656756696,0.5263461821157099,True
TOR2A,33,0.35339586777674287,0.06512422536014152,True
TOR3A,65,0.23779203478089972,0.2870691297844066,True
TOR4A,72,0.7729549943545706,0.8949505776654887,True
TOX4,72,-0.09596303204824871,-0.014240471603962234,True
TP53,23,0.3208070473947738,0.5530206378517282,True
TP53BP1,72,0.06711523218224998,-0.12826555792267583,False
TP53BP2,72,-0.497746755434763,0.12267541287048317,False
TP53I11,72,0.8504983071314874,1.047969365067228,True
TP53I3,72,-0.19278759454429273,-0.22691511143626913,True
TP53INP2,35,0.9248371534894491,-0.5202563114424851,False
TP53RK,72,-0.21447293686126967,0.033492252410888046,False
TPBG,68,0.46492309730956743,0.24177640641101086,True
TPCN1,72,-0.38019733257693233,-1.4565108556632707,True
TPCN2,42,-0.30985212970427833,-0.2655266211203164,True
TPD52,69,0.017484852913390497,-0.5136166481128158,False
TPD52L1,72,-0.7940954044043651,-1.280859528199918,True
TPD52L2,72,0.5024880254029678,0.3882198351178846,True
TPI1,72,0.8907351385872944,1.1849888932625363,True
TPK1,72,0.7111459218403744,0.9624367616306372,True
TPM1,72,0.21513645844399054,1.0476970986401912,True
TPM2,35,-0.17718520554047398,0.6543121694242205,False
TPM4,72,0.8855651230033719,0.3379716989921543,True
TPMT,72,-0.9793284655717875,-0.8994895672473078,True
TPP1,72,0.13023937059841936,-0.010565682606897874,False
TPP2,58,0.564891712454412,0.3249383908098908,True
TPPP,72,0.16004240105597078,-0.008750653012464618,False
TPPP3,72,0.4101931084044786,0.45034562363843317,True
TPR,72,0.12003472188224129,0.42872876079217925,True
TPRG1L,72,-0.13229709606956422,-0.9295109856594291,True
TPRKB,69,-0.27968821826015866,0.20775680244802053,False
TPRN,72,-0.802538141306748,-0.6945154950944491,True
TPSAB1,72,0.517019054704025,0.9949388226221085,True
TPST1,38,0.301064255469747,0.01540188600034711,True
TPST2,60,0.2672954437002732,-0.411235046784582,False
TPT1,72,0.3533209094635932,0.4452324438209345,True
TPX2,22,0.42032141948770857,1.7376500353123034,True
TRA2A,72,0.10935471065238608,0.07290334369205295,True
TRA2B,72,0.004888031084183449,0.23093069662587673,True
TRABD,72,0.053720111036267865,0.31388882983328065,True
TRADD,72,0.9673111540006943,1.1733971128693577,True
TRAF1,52,0.3862450059219782,0.26313492623507556,True
TRAF2,72,0.244499507569474,0.7210935072543313,True
TRAF3,69,0.06737873430382449,0.1309448743280306,True
TRAF3IP1,72,-0.19246865899995264,-0.2257131486395787,True
TRAF3IP2,60,0.807065998854402,1.1002686915329127,True
TRAF3IP3,63,0.5523510197386854,0.9021919437389224,True
TRAF4,72,-0.6954344381399946,-0.8343363823665647,True
TRAF6,72,-0.01780380145362813,0.1141043561768939,False
TRAF7,68,0.02902153846531969,-0.16923882186102274,False
TRAFD1,72,0.32681556322689137,0.5437359999921828,True
TRAK1,28,-0.23580116902924284,-0.7188363513035714,True
TRAM1,72,0.45811772764766256,0.6526598292246054,True
TRAP1,72,-0.4221100150296222,0.07629360549077376,False
TRAPPC1,72,-0.37300330012037447,-0.17091514383746526,True
TRAPPC10,72,-0.3207685843467502,-0.3564975210311003,True
TRAPPC11,72,-0.1537634173664087,0.11633672463789363,False
TRAPPC12,72,-0.17122773793898755,-0.06906696834342374,True
TRAPPC13,55,-0.6220759025370415,-0.13398522971381832,True
TRAPPC2,72,-0.22949514264697615,0.1850840395023183,False
TRAPPC2L,72,-0.2840833327600039,0.5579301828477996,False
TRAPPC3,72,-0.4074271059012534,0.08922943499448237,False
TRAPPC4,72,-0.2545564766297221,-0.04266788398618929,True
TRAPPC5,72,-0.24173861262410462,0.10272976882599319,False
TRAPPC6A,72,-0.7552822010967727,-0.4851392291103094,True
TRAPPC6B,72,-0.6003811564825176,-0.30405168670315985,True
TRAPPC8,72,-0.25622769923461075,-0.2100637625698128,True
TRAPPC9,72,-0.3189204274667816,-0.4271292299582315,True
TREH,72,-1.530743261712649,-2.242310931257142,True
TREX1,72,0.3314564117527363,0.3735886997485632,True
TRHDE,66,-1.3184926727918884,-0.7002576448312658,True
TRIAP1,72,-0.8539722317855963,0.4943330675874679,False
TRIM11,42,0.287003693559021,0.1732644381614595,True
TRIM14,72,-0.023614098751748604,0.3838124831199579,False
TRIM15,61,-0.2241380928894768,0.09339538065611895,False
TRIM16,72,0.6479921845311848,0.4265115003207222,True
TRIM2,72,-0.8608557867072025,-1.5475221282908873,True
TRIM21,72,0.6003124746570303,0.93484869958345,True
TRIM22,72,0.9560469792453046,1.7859022636917103,True
TRIM24,72,-0.04381051378277025,-0.2143379234264104,True
TRIM25,72,0.20585404633203372,0.3590431779227854,True
TRIM26,72,-0.15728171268192928,-0.48742864621735815,True
TRIM27,66,0.274697649593321,0.3151594936355827,True
TRIM28,72,0.03591255856337547,-0.019650978446642518,False
TRIM3,72,-0.007983935841889984,0.011318031385259306,False
TRIM32,72,0.12983958535678614,-0.07488956854825471,False
TRIM33,31,-0.20596335459132856,-0.18984585688515448,True
TRIM37,38,-2.5398873186990696,0.020720528399294717,False
TRIM38,72,0.43934299665396204,0.3787810186214869,True
TRIM4,72,-0.0707406113366067,0.15683274292387178,False
TRIM41,35,0.008517925431783117,-0.06332194772216058,False
TRIM44,51,-0.382964476063639,-0.2827199129247488,True
TRIM47,72,0.24484563350177246,0.0606638536498914,True
TRIM5,72,0.28461614826635945,0.6485109111853152,True
TRIM55,51,0.741992832431307,0.6763261245284627,True
TRIM56,72,0.01583652063440846,0.563224876087229,True
TRIM65,72,0.4113409927907717,0.1475492037669204,True
TRIM68,52,-0.18150201171351346,-0.3693702599421679,True
TRIM74,22,-0.5111805230800772,-0.07350529089610726,True
TRIM8,21,0.15278123816908087,-0.8279949552021074,False
TRIM9,72,0.869894228754901,1.5747026328797529,True
TRIO,72,0.48630086910744147,0.5347865845738303,True
TRIP10,72,0.3065122173221368,0.49598724744063305,True
TRIP11,72,-0.07497544117355148,-0.38529383562687125,True
TRIP13,48,1.0576132193405399,0.7271634905133165,True
TRIP4,72,0.38267732450454733,-0.4173726101963997,False
TRIP6,72,-0.3554824738059593,0.00708747137591111,False
TRIT1,36,-0.24096973723147505,0.28214716075981994,False
TRMT1,72,0.14756261580754457,0.5832036270778822,True
TRMT10A,64,-0.3259195052186737,-0.4033755748585156,True
TRMT10C,72,-0.8286871464768247,-0.1379669549445125,True
TRMT11,72,-0.28355933392851757,-0.08891784613982195,True
TRMT112,72,0.10700690266204198,0.5699665710796091,True
TRMT13,64,0.17984677293312673,-0.026917944012509208,False
TRMT1L,72,0.014997358511619112,0.14755932965590027,True
TRMT2A,72,0.2861838422541456,0.46776517592390693,True
TRMT2B,40,-0.2895260298404923,-0.13564643513806596,True
TRMT5,72,-0.1612781220077261,-0.23006891524510842,True
TRMT6,72,-0.06846119026067206,-0.2727788688679261,True
TRMT61A,72,0.022738544700590155,-0.08661047780453765,False
TRMT61B,72,-0.8184667600897632,0.040895922028026686,False
TRMU,72,-0.8235081011797722,-0.21749298333871797,True
TRNAU1AP,72,0.14509413566047238,0.8168585458994909,True
TRNT1,72,-0.6408483435220393,-0.5484831353636055,True
TROVE2,72,-0.01690056354214032,0.0453853374079194,False
TRPC4AP,34,0.22816881168084777,-0.00033828260165375316,False
TRPM4,72,-0.6018901500366401,-0.8960244710546044,True
TRPM7,62,-0.32780833377539015,-0.47963241026763503,True
TRPS1,35,0.14046070154649737,-0.6562666784651463,False
TRPT1,72,-0.18614733387223734,-0.12379913045157058,True
TRPV2,58,1.209922866482987,1.7440214968756138,True
TRPV4,72,-0.15844071417915145,-1.0826792408842367,True
TRRAP,72,0.12125983191526896,-0.3119016802951728,False
TRUB1,72,-0.1843582637530569,-0.16052485482693152,True
TRUB2,72,-0.7682537739751487,-0.5080174218859538,True
TSC1,51,-0.3465343229270549,-0.3170658699253454,True
TSC2,72,-0.16482027791010834,-0.2908076979736261,True
TSC22D1,66,0.5527925209135979,0.1810979434538785,True
TSC22D2,72,-0.4152708534044828,-0.5649572578215876,True
TSC22D3,53,0.08783055251372902,1.2317295313162002,True
TSC22D4,72,0.23162907101895033,0.1375022540452554,True
TSEN15,59,0.028750542909098644,-0.05446763295146814,False
TSEN34,72,-0.05157993657372106,0.24903987610450573,False
TSEN54,61,-0.013856174144267278,-0.18181376990307865,True
TSG101,72,-0.06662146998237778,-0.02939225553692914,True
TSKU,55,-0.02320974631603513,-1.6366627614702203,True
TSN,72,0.07857153244917607,0.1557343554808579,True
TSNAX,72,0.09253644134506939,-0.03685322596012209,False
TSPAN1,68,-1.6456875334103347,-2.1714241280686926,True
TSPAN13,59,0.15327652483580664,0.8713640749892136,True
TSPAN14,72,-0.035800841062714896,0.1488053671856086,False
TSPAN15,68,-0.10221278350339699,0.34789395806011186,False
TSPAN18,40,0.24127139086792765,0.30108712218635525,True
TSPAN3,71,-0.36416414332579017,-0.4635260793266754,True
TSPAN31,72,-0.33558065565479067,0.09364135616602225,False
TSPAN33,72,-0.6823606625908399,-2.0195951481430376,True
TSPAN4,57,0.2960164358876,1.1153455001635761,True
TSPAN6,72,-0.39419413471324455,-0.771861932267724,True
TSPAN7,71,-0.6267791736653168,-1.0172686084165075,True
TSPAN8,72,-2.666445152282505,-3.163315626965836,True
TSPAN9,72,-0.5420040809396901,0.003280061362167969,False
TSPO,72,0.3204336161262376,1.1684317396257669,True
TSPYL1,72,-0.07848702401845248,-0.7600754204532681,True
TSPYL5,72,-0.43399370430348494,-0.6907245754428379,True
TSR1,72,0.8683853954157698,0.6500811478953783,True
TSR2,72,-0.05499117240944662,-0.36415970213200666,True
TSR3,68,0.0768704686325228,0.4332715331478403,True
TSSC4,72,0.13819913054236646,0.18459412583611046,True
TST,72,-1.570955256297393,-1.6688162689429304,True
TSTA3,72,-0.045080592181799974,-0.05618673634529044,True
TSTD1,72,-0.6326587016552099,-0.5071728104235049,True
TSTD2,32,-0.6505584466442936,-0.36793347224968465,True
TTBK1,34,-0.8670884857933734,-0.10890093426795315,True
TTC1,72,0.3994125927661767,0.6548154723894218,True
TTC12,65,0.017839501154864962,-0.34461034263248846,False
TTC13,68,0.43156355685381786,0.7269887845326003,True
TTC14,68,-0.16843368979890455,-0.2680926780224622,True
TTC17,68,0.08285909485271298,0.1826729055408147,True
TTC19,72,-0.3293940910337873,-0.39072411623298864,True
TTC21B,72,-0.06945625119108916,0.3472472750953084,False
TTC26,24,-0.014214455219478839,0.08804995912467799,False
TTC27,72,0.36750280763399057,0.43220386162073277,True
TTC28,72,0.38078586008864185,-0.14942244208960806,False
TTC3,35,0.031994832512568995,0.09133147487823653,True
TTC30A,42,0.00885914421968089,0.2703178747723265,True
TTC31,34,0.4114884683206265,0.37960566550341823,True
TTC33,72,0.04332982239336937,0.07260856897297999,True
TTC36,72,-1.0508235735733389,-2.244719607228194,True
TTC37,72,-0.028114372060469184,0.3824525809536054,False
TTC38,72,-0.8031320077218873,-1.272020861166136,True
TTC39A,72,0.9108708584498826,0.7807123664459956,True
TTC39B,72,-0.687499603195289,-0.8759089553012807,True
TTC39C,67,0.5888090263033754,0.654294439248883,True
TTC4,72,0.10826429674552439,0.07014801612184668,True
TTC5,72,0.2791372892864248,-0.07584464750316902,False
TTC7A,68,0.04756070111183065,0.23442074423899145,True
TTC7B,72,-0.5478159101997652,-0.2589550544372934,True
TTC8,72,-0.09309662071858454,-0.39710909516837606,True
TTC9,68,-0.29292879793683957,-0.264970411130707,True
TTC9C,72,0.2049396431006267,0.46761948453030555,True
TTF1,48,0.056080462023768186,0.356838131407601,True
TTF2,69,0.22144071524744235,0.20587313426104753,True
TTI1,72,0.18715273270287355,0.1613771954143449,True
TTI2,68,0.19403277923709564,0.9597293215255233,True
TTL,36,-0.0037171431779302044,-0.02117954249597831,True
TTLL12,72,0.25720958483737466,0.15424179918257455,True
TTLL4,67,1.4797189328038358,0.030414655513389507,True
TTN,68,-0.04329481997661603,0.34752027383529305,False
TTPAL,72,-0.039448518065476834,-0.10251260243980305,True
TTR,72,0.10120354608753762,-0.7877628145382854,False
TTYH3,72,0.17120201790923276,0.19418547343171608,True
TUB,68,-0.9483171633926508,-1.4153127603166076,True
TUBA1C,72,-0.12324209801440292,0.656467981152063,False
TUBA4A,72,-0.5012162577039315,-0.18021147839256382,True
TUBA8,72,0.2227057105907401,0.52918530667879,True
TUBAL3,72,-0.9319010471646396,-2.621004390993759,True
TUBB,72,0.5678074861006694,1.1208489949566467,True
TUBB1,72,0.07366520799428448,-0.01815699460305319,False
TUBB2A,72,-0.7542965872464791,-1.0061022244807913,True
TUBB2B,66,-2.4052752337119903,-1.7846171649872244,True
TUBB3,72,0.4919781576060317,0.6787503022020438,True
TUBB4A,72,-0.3360576368923657,-0.15936896856409075,True
TUBB4B,72,-0.47564881106389045,-0.5129698649688581,True
TUBB6,72,1.0216018070891015,1.4517420742311602,True
TUBB8,48,-0.062133354641104095,-0.07544933266943255,True
TUBE1,28,0.13704132574325348,0.10247300785661968,True
TUBG1,72,0.08847655246718888,-0.5942235515553767,False
TUBGCP2,72,0.06597243593868045,-0.35695743283691267,False
TUBGCP3,72,0.18141501806577243,-0.5050891670353657,False
TUBGCP4,72,0.1058852153996735,0.013896683847085704,True
TUBGCP5,71,0.15907181656538857,-0.24133381367994988,False
TUBGCP6,72,0.010929436129248711,0.06596700508049827,True
TUFM,72,-0.8576921219855279,-0.6575749926346423,True
TUFT1,68,0.01142574640431513,-0.5633807367980369,False
TULP3,72,0.1560736041070496,0.43698185617312735,True
TUSC1,68,0.6995188654105416,0.700357135526884,True
TUSC2,64,-0.5974908000137762,-0.682450855979929,True
TUT1,72,0.1723255512506683,-0.2310543571273971,False
TWF1,72,0.0642439768446074,0.14864497886822184,True
TWF2,72,0.47236371960967244,0.8701456142446348,True
TWISTNB,72,0.1495602469570524,0.2240915253948866,True
TWSG1,72,-0.6029898442538406,-0.6952736729020983,True
TXLNA,72,0.2031703755417016,0.16433302467997876,True
TXLNG,72,0.08220421234954421,0.21233310181902096,True
TXN,72,-0.4063340484860377,-0.10124798189770137,True
TXN2,72,-0.8423338131858765,-0.6982080284408405,True
TXNDC11,60,0.19144023264170826,0.03393520721749262,True
TXNDC12,72,0.42268724965970256,0.6570785850484451,True
TXNDC15,57,0.4656561813173721,0.6439495412238505,True
TXNDC17,72,-0.22959120928600057,-0.18607819504700865,True
TXNDC5,72,0.359201510987111,0.7604230705882417,True
TXNDC9,72,0.37079856482600554,0.21715524715819598,True
TXNIP,72,0.46185799589327736,0.5021628905740276,True
TXNL1,72,-0.0383648662130497,-0.05245592170828736,True
TXNL4A,72,0.11468512775818744,0.025178054075567072,True
TXNL4B,72,0.21055995605103384,0.02402523521675083,True
TXNRD1,72,0.18637832350686312,0.41830743713049795,True
TXNRD2,72,-0.985041719867186,-0.6516099635573885,True
TXNRD3,72,-0.24566652011235046,-0.4184780731547708,True
TYK2,72,0.2585803981776158,0.432314279245094,True
TYMP,72,1.6652342418662616,2.63787353542867,True
TYMS,23,0.686171440797535,0.6574510467061515,True
TYRO3,46,0.5037137343556413,-1.430019196884608,False
TYROBP,72,2.271149014488453,2.708497671001143,True
TYSND1,60,-0.3322851110748956,-0.18301740173375633,True
TYW1,65,-0.13206777473096126,-0.023098011335235234,True
TYW3,60,-0.1381416483665813,-0.04539055775233582,True
TYW5,72,-0.162786908333711,-0.18653223548052444,True
U2AF1,60,-0.06544514714104516,-0.1383006764145999,True
U2AF1L5,71,1.2653051831583564,-0.131318527214616,False
