gene,n,mean_difference,sd_difference,tumor_nonfinite,normal_nonfinite,status,ci95_low,ci95_high,t,p,q,finite_fraction,abs_effect_rank
EEF1D,40,0.3604730225162374,0.3761164906299645,32,32,below_cohort_completeness,,,,,,0.5555555555555556,
EEF1D.1,72,-0.05088454660228286,0.24295098978707783,0,0,tested,-0.10797523027344688,0.006206137068881172,-1.777188460517605,0.0798201705144161,0.09170779647975852,1.0,7159.0
EEF1E1,72,-0.22719336089073494,0.2161101585003177,0,0,tested,-0.27797675843062425,-0.17640996335084563,-8.920448751204727,3.293187156530247e-13,7.826299604217944e-13,1.0,4604.0
EEF1G,72,-0.10084024920698814,0.16675254001244733,0,0,tested,-0.14002517502909362,-0.06165532338488266,-5.131303477031062,2.4029174347575996e-06,3.7947249057917076e-06,1.0,6338.0
EEF2,72,0.15704370201073445,0.17708557098852165,0,0,tested,0.11543063295144189,0.198656771070027,7.524949617151648,1.2677749454079537e-10,2.5751978336231166e-10,1.0,5442.0
EEF2K,72,0.5682259937710802,0.27031268978619116,0,0,tested,0.504705625821932,0.6317463617202284,17.836962982084373,6.129639199283107e-28,5.268742167665544e-27,1.0,2275.0
EEFSEC,72,-0.2606568601128596,0.2555405629327354,0,0,tested,-0.320705948434458,-0.2006077717912612,-8.65516916296902,1.0198253073337845e-12,2.349448805854205e-12,1.0,4275.0
EEPD1,64,0.22270767820100262,0.3787031795572139,8,8,tested,0.12811043853966608,0.31730491786233916,4.704638148777017,1.4347737922614181e-05,2.1575183201780175e-05,0.8888888888888888,4655.0
EFCAB14,69,0.028532468358509457,0.2625085520688045,3,3,tested,-0.03452897134702149,0.09159390806404041,0.9028600427182605,0.3697873664904408,0.39694354920885117,0.9583333333333334,7547.0
EFCAB7,72,-0.1133624229492184,0.28005714032070145,0,0,tested,-0.179172624512556,-0.04755222138588082,-3.4346992720415725,0.0009943353203611728,0.001334729445031481,1.0,6105.0
EFEMP1,72,0.4617296008726717,0.9282349668613895,0,0,tested,0.24360507743672866,0.6798541243086147,4.220812318099775,7.092827899768441e-05,0.00010219255081347946,1.0,2780.0
EFEMP2,72,-0.4672340509462486,0.8756123824079838,0,0,tested,-0.6729928732767076,-0.26147522861578953,-4.527816725251565,2.3442170626123667e-05,3.482879840656934e-05,1.0,2754.0
EFHD1,72,-0.8504451152265735,0.45924722460534195,0,0,tested,-0.9583629222286428,-0.7425273082245042,-15.713249224849598,8.241900960012065e-25,4.8880905988171706e-24,1.0,1304.0
EFHD2,72,0.961290348909679,0.31271441199282235,0,0,tested,0.8878060647330938,1.0347746330862642,26.083924437182052,4.193282855823186e-38,3.377270012079994e-36,1.0,1050.0
EFL1,72,0.07926991629562702,0.21286432819664633,0,0,tested,0.029249251483353216,0.12929058110790081,3.159888507290681,0.002319806871170797,0.003031103916354575,1.0,6688.0
EFNA1,72,0.3850129710557239,0.5748967997325483,0,0,tested,0.24991884624536612,0.5201070958660817,5.682660598666099,2.724177126669138e-07,4.5510314412348556e-07,1.0,3270.0
EFNA5,57,-0.3007666942539246,0.621292716039166,15,15,below_cohort_completeness,,,,,,0.7916666666666666,
EFNB1,72,-0.15751007959546917,0.2979318503834355,0,0,tested,-0.22752063209707488,-0.08749952709386347,-4.485983431869348,2.732002338067994e-05,4.0447696380146365e-05,1.0,5431.0
EFNB2,72,0.3043643803317744,0.589068943091313,0,0,tested,0.1659399651029799,0.4427887955605688,4.384236238729245,3.9530872736038984e-05,5.787704944847446e-05,1.0,3889.0
EFR3A,72,-0.30643390406032195,0.30781085361451066,0,0,tested,-0.37876590850968883,-0.23410189961095507,-8.447323634060714,2.4757678306300635e-12,5.597932090930526e-12,1.0,3872.0
EFS,5,0.08975817321113955,0.4713976071000564,67,67,below_cohort_completeness,,,,,,0.06944444444444445,
EFTUD2,72,0.17351998060422077,0.13787003702724632,0,0,tested,0.14112211024134463,0.20591785096709692,10.679375237915245,2.0287879059644188e-16,5.85028922113764e-16,1.0,5206.0
EGF,38,-0.8623599726040292,0.8718349343714332,34,34,below_cohort_completeness,,,,,,0.5277777777777778,
EGFL7,47,0.33389091204662164,1.186723876680042,25,24,below_cohort_completeness,,,,,,0.6527777777777778,
EGFR,72,1.0774767037196158,0.30649148431403783,0,0,tested,1.0054547358560013,1.1494986715832303,29.83016975401582,6.707361630101368e-42,2.077734252647555e-39,1.0,811.0
EGLN1,72,0.49033421959371104,0.2794942070977783,0,0,tested,0.4246563008524606,0.5560121383349614,14.88626137862946,1.5854024757566135e-23,8.222042202024317e-23,1.0,2634.0
EGR1,16,0.3224391061949631,0.563525993600689,56,56,below_cohort_completeness,,,,,,0.2222222222222222,
EHBP1,72,0.10465248349001885,0.26835270866561883,0,0,tested,0.041592688524146465,0.16771227845589123,3.309099331775953,0.0014722672405300709,0.0019480270010233595,1.0,6275.0
EHBP1L1,72,0.9073308151330877,0.31973019961205074,0,0,tested,0.8321979016917093,0.9824637285744661,24.07954355035317,6.931783049019527e-36,3.136437116674341e-34,1.0,1170.0
EHD2,72,0.9759473947362264,0.6470775797982488,0,0,tested,0.8238916181726476,1.128003171299805,12.797829053780438,4.086474163755141e-20,1.52090863747153e-19,1.0,1010.0
EHD3,72,-0.8478843221662831,0.4626748331272893,0,0,tested,-0.9566075776830779,-0.7391610666494882,-15.549877648968911,1.4679907043043202e-24,8.499782266331412e-24,1.0,1316.0
EHD4,72,-0.15734269643561666,0.43210688624722465,0,0,tested,-0.2588828365951283,-0.05580255627610503,-3.089737965142615,0.002859867982162952,0.0037168592429143803,1.0,5434.0
EHHADH,72,-1.2743537412932284,0.6929374400018852,0,0,tested,-1.4371860566738919,-1.111521425912565,-15.604944170944565,1.2079799967425825e-24,7.070545707677877e-24,1.0,526.0
EHMT1,60,-0.056066891963274905,0.3961215311654486,12,12,tested,-0.15839593422464854,0.046262150298098735,-1.0963612011116781,0.27737567756308606,0.302584817431003,0.8333333333333334,7079.0
EHMT1.1,11,0.03881988527883689,0.27623324192861287,61,61,below_cohort_completeness,,,,,,0.1527777777777778,
EHMT2,72,0.07062086789995413,0.19475071427772267,0,0,tested,0.024856693679849412,0.11638504212005885,3.076948586537685,0.00297016635507356,0.0038552328483098235,1.0,6834.0
EI24,72,0.01048949086596946,0.3314407351404101,0,0,tested,-0.06739526351277417,0.0883742452447131,0.2685435796917058,0.7890596839367399,0.8047849462398283,1.0,7855.0
EID2,5,-0.4153237278546988,0.21924213425507097,67,67,below_cohort_completeness,,,,,,0.06944444444444445,
EIF1,72,0.3783971602948531,0.24615040018944978,0,0,tested,0.3205546520380962,0.43623966855161,13.044083510908308,1.572733012471318e-20,6.014620931834756e-20,1.0,3319.0
EIF1AD,72,0.6601262577978155,0.2660959730721305,0,0,tested,0.5975967696975798,0.7226557458980513,21.05013832140652,3.043250378362197e-32,5.647543444085054e-31,1.0,1936.0
EIF1AX,72,0.020946588383050056,0.4799512319519096,0,0,tested,-0.09183642182393016,0.13372959859003028,0.37032449221496255,0.7122432097239957,0.73364967529314,1.0,7683.0
EIF1AY,70,-0.23593187795466117,1.06842259068839,2,2,tested,-0.49068825223974133,0.018824496330418966,-1.8475346084043267,0.06895664640559737,0.07981845791185416,0.9722222222222222,4516.0
EIF1B,72,-0.6764674293175255,0.38170192513655793,0,0,tested,-0.7661629843088582,-0.5867718743261927,-15.037955274167121,9.157381614113454e-24,4.890819066317623e-23,1.0,1884.0
EIF2A,72,-0.020467385930873824,0.23979771420365562,0,0,tested,-0.07681708616739971,0.03588231430565207,-0.7242418018676371,0.47129710529244395,0.4986635425677015,1.0,7691.0
EIF2AK1,19,0.07353927655441096,0.26519415907066574,53,53,below_cohort_completeness,,,,,,0.2638888888888889,
EIF2AK2,72,0.18978699583613873,0.17152796405293036,0,0,tested,0.1494799003800267,0.23009409129225075,9.38853364075459,4.5130671552921196e-14,1.1323440146019542e-13,1.0,5028.0
EIF2AK3,25,0.07502016436276003,0.8805773323885993,47,47,below_cohort_completeness,,,,,,0.3472222222222222,
EIF2AK4,72,0.14198687624602757,0.18759081277267523,0,0,tested,0.09790519639361238,0.18606855609844275,6.422481882717379,1.3205354205257699e-08,2.384661945496536e-08,1.0,5663.0
EIF2B1,72,0.3359343441186162,0.16368278852701307,0,0,tested,0.2974707745303652,0.37439791370686726,17.414765833161,2.4576072555062248e-27,1.9405459642987386e-26,1.0,3622.0
EIF2B2,72,-0.005854268652706489,0.16083312847109302,0,0,tested,-0.043648200957464835,0.03193966365205186,-0.3088612230006291,0.758331587065976,0.7760613217572263,1.0,7957.0
EIF2B3,72,-0.0547207293537942,0.1653480034301343,0,0,tested,-0.09357560526008873,-0.015865853447499655,-2.8081426805174123,0.006429936884894464,0.008137446837042742,1.0,7090.0
EIF2B4,20,0.09361922789072533,0.30765110223606634,52,52,below_cohort_completeness,,,,,,0.2777777777777778,
EIF2B4.1,71,0.07380402250185794,0.30183733849255173,1,1,tested,0.0023602900958463874,0.1452477549078695,2.0603274285725224,0.04308590125156596,0.050710777243915275,0.9861111111111112,6775.0
EIF2B5,72,0.04527013726622778,0.144452258209423,0,0,tested,0.011325520756342237,0.07921475377611331,2.6592166665712127,0.009673140619129916,0.012082424712542237,1.0,7251.0
EIF2D,72,0.06710318503764123,0.16436369048866611,0,0,tested,0.028479611332766178,0.10572675874251629,3.464204317018815,0.0009056160192835213,0.0012184816938372001,1.0,6894.0
EIF2S1,72,0.1574269102589711,0.12587807798624243,0,0,tested,0.12784701211677832,0.18700680840116388,10.611948091313954,2.6811802860970485e-16,7.671128250168962e-16,1.0,5433.0
EIF2S2,72,0.11075113463318867,0.1527387534807345,0,0,tested,0.07485928719952031,0.14664298206685702,6.152692217678198,4.0278395581589956e-08,7.070666913995761e-08,1.0,6154.0
EIF2S3,72,0.02633782873540576,0.1637603321996467,0,0,tested,-0.01214396272256851,0.06481962019338003,1.3647009907989551,0.1766566058419768,0.19676286868362342,1.0,7591.0
EIF3A,72,0.02064326024304991,0.12436029473295675,0,0,tested,-0.008579976320317189,0.04986649680641701,1.4085192707209848,0.1633415373526111,0.18274103928850252,1.0,7688.0
EIF3B,72,0.13276991896381618,0.10580318407816149,0,0,tested,0.1079073896162221,0.15763244831141027,10.647979361477173,2.309912856738719e-16,6.639556798063399e-16,1.0,5794.0
EIF3C,72,0.027434618808289075,0.2348716831154446,0,0,tested,-0.027757520873090094,0.08262675848966824,0.9911388929285647,0.3249836201629381,0.35152002105725266,1.0,7564.0
EIF3D,72,0.018949986743615366,0.11483607241887873,0,0,tested,-0.008035167300213916,0.04593514078744465,1.4002217784943405,0.16580178934165143,0.18528758309388937,1.0,7723.0
EIF3E,72,0.0332137229342715,0.13280560647126957,0,0,tested,0.0020059354070291746,0.06442151046151383,2.122107583193511,0.03731872529439724,0.04420723834697387,1.0,7476.0
EIF3F,72,-0.007876810804671017,0.12965700579553271,0,0,tested,-0.038344713446723765,0.022591091837381727,-0.5154905097428908,0.6078117348857732,0.6332879317943102,1.0,7920.0
EIF3G,72,0.09466274922069025,0.13627206092110627,0,0,tested,0.06264038483319488,0.12668511360818563,5.894385520899765,1.1578983833575723e-07,1.9778819893026272e-07,1.0,6437.0
EIF3H,72,0.0928042503785996,0.1225142605183898,0,0,tested,0.06401481058832797,0.12159369016887123,6.427579727092276,1.2928610822509159e-08,2.336782575504685e-08,1.0,6460.0
EIF3I,72,0.036969349457431966,0.13343930602082602,0,0,tested,0.005612649836610632,0.06832604907825329,2.3508465513145387,0.0215119761272584,0.026096920579746823,1.0,7403.0
EIF3J,72,0.14277797967855543,0.18053413364330728,0,0,tested,0.10035453812472353,0.18520142123238734,6.710705101404917,3.9657500908027875e-09,7.381592611815495e-09,1.0,5653.0
EIF3K,72,-0.09735635839828453,0.14886911281905435,0,0,tested,-0.1323388848568432,-0.062373831939725885,-5.549143666791054,4.648401232063259e-07,7.65921103171798e-07,1.0,6396.0
EIF3L,72,-0.03444115138817341,0.18174116993612635,0,0,tested,-0.07714823256509695,0.008265929788750126,-1.6080168323121757,0.11226967582037066,0.12757053739521237,1.0,7453.0
EIF3M,72,-0.03911914736033167,0.2060776566523183,0,0,tested,-0.08754502254587093,0.00930672782520759,-1.6107373204109172,0.11167420360455228,0.12694764090770136,1.0,7364.0
EIF4A1,72,0.41597430824881443,0.18208948254938323,0,0,tested,0.37318537762052806,0.4587632388771008,19.384200561875858,4.505288258176417e-30,5.506159579871452e-29,1.0,3053.0
EIF4A2,72,-0.4318413562433442,0.2096183136105402,0,0,tested,-0.48109924502375334,-0.38258346746293503,-17.480798092697373,1.9750805613020373e-27,1.576541014938217e-26,1.0,2956.0
EIF4A3,72,0.022646008858666997,0.17134466003384966,0,0,tested,-0.01761801226472399,0.06291002998205798,1.1214691904102958,0.26586687129464065,0.29058105325105654,1.0,7648.0
EIF4B,72,-0.22688456159494105,0.19582539550711037,0,0,tested,-0.27290127352303406,-0.18086784966684805,-9.831101526022113,6.9728014474124e-15,1.844300258044646e-14,1.0,4610.0
EIF4E,66,0.12325651572709408,0.22825682138324682,6,6,tested,0.06714398546463135,0.1793690459895568,4.386903582203407,4.3075989854543855e-05,6.289594312699351e-05,0.9166666666666666,5937.0
EIF4E.1,41,0.08160769183439233,0.3127580739322145,31,31,below_cohort_completeness,,,,,,0.5694444444444444,
EIF4E2,72,0.12228628191732355,0.17309325283735802,0,0,tested,0.08161136162985727,0.16296120220478982,5.9946502435478175,7.696768975669561e-08,1.3288269524124898e-07,1.0,5953.0
EIF4E3,72,0.2939689056070674,0.3051238871124858,0,0,tested,0.22226830733034691,0.3656695038837879,8.175069159476742,7.918175198046841e-12,1.7292023602242206e-11,1.0,3978.0
EIF4EBP1,72,0.8443791919495376,0.37124654028167337,0,0,tested,0.7571405319473284,0.9316178519517467,19.299291044727124,5.858529456835121e-30,7.011084137496295e-29,1.0,1324.0
EIF4EBP2,72,-0.44241793339026597,0.24860243265656334,0,0,tested,-0.5008366410280342,-0.38399922575249773,-15.10057890306985,7.306967571401687e-24,3.9364760414762e-23,1.0,2899.0
EIF4EBP3,68,0.6339797566447944,0.4306359957731435,4,4,tested,0.5297436391213158,0.7382158741682731,12.140023253081191,1.3952744556920863e-18,4.660945859039429e-18,0.9444444444444444,2034.0
EIF4ENIF1,72,-0.004966153232202659,0.17946828665036718,0,0,tested,-0.04713913302183622,0.0372068265574309,-0.23480029987090578,0.8150395773373541,0.8296674362834997,1.0,7977.0
EIF4G1,36,0.028972408867478348,0.5980995523022218,36,34,below_cohort_completeness,,,,,,0.5,
EIF4G2,35,0.26679077024421444,0.24710801338728774,37,37,below_cohort_completeness,,,,,,0.4861111111111111,
EIF4G2.1,72,0.22795207931215433,0.2135085474914566,0,0,tested,0.17778003038736012,0.27812412823694854,9.059297885410295,1.8243653378448508e-13,4.4097954474797205e-13,1.0,4594.0
EIF4H,72,0.29221347028440653,0.1900376170841707,0,0,tested,0.24755681960731904,0.33687012096149405,13.047487938178442,1.5521901797930153e-20,5.941701382154443e-20,1.0,3991.0
EIF5,72,0.04296234266590995,0.2042123675395657,0,0,tested,-0.005025211067287205,0.09094989639910711,1.785139511425871,0.07850983092791322,0.09024092740023021,1.0,7300.0
EIF5A,72,0.20360290763921948,0.129387379576207,0,0,tested,0.1731983640524662,0.23400745122597277,13.352368411745607,4.810007030180207e-21,1.919712419280049e-20,1.0,4860.0
EIF5A2,68,-0.1609958626736793,0.4645395212940063,4,4,tested,-0.27343838167158224,-0.04855334367577635,-2.8578965477122265,0.005676970785238568,0.007220834286846403,0.9444444444444444,5375.0
EIF5B,72,0.13478085765778913,0.18630693636642237,0,0,tested,0.09100087396988223,0.17856084134569605,6.138544937684112,4.269003426572832e-08,7.484230212803132e-08,1.0,5767.0
EIF6,72,0.22885299489480815,0.2577574535695419,0,0,tested,0.1682829628133576,0.28942302697625866,7.5337571353517365,1.221130494887878e-10,2.4842093977840287e-10,1.0,4590.0
EIPR1,72,-0.1368484189467288,0.18937503428374478,0,0,tested,-0.18134937029903386,-0.09234746759442373,-6.131734020667301,4.3901493081648085e-08,7.683238272046799e-08,1.0,5739.0
ELAC1,57,-0.1747427205373978,0.20222221767850068,15,15,below_cohort_completeness,,,,,,0.7916666666666666,
ELAC2,72,-0.31598451260264326,0.2375454167642338,0,0,tested,-0.3718049488886082,-0.2601640763166783,-11.287178409323706,1.677345994799604e-17,5.207920062496534e-17,1.0,3788.0
ELANE,72,0.3429860795276462,0.7212388357438306,0,0,tested,0.17350326219524384,0.5124688968600486,4.035186748142243,0.00013587636817559204,0.00019276876330565762,1.0,3565.0
ELAVL1,72,0.10999063019159132,0.16585250458289472,0,0,tested,0.07101720232652836,0.14896405805665427,5.627297869589897,3.4016012496099765e-07,5.654591633510578e-07,1.0,6173.0
ELAVL2,12,0.20747131397263363,0.45153389599479965,60,60,below_cohort_completeness,,,,,,0.16666666666666666,
ELF1,72,0.4529874970114377,0.25640116056447004,0,0,tested,0.3927361781609389,0.5132388158619364,14.99106463750825,1.084721360578005e-23,5.73627435199951e-23,1.0,2830.0
ELF2,72,0.21192435194437623,0.45126814265523063,0,0,tested,0.10588153727717788,0.3179671666115746,3.9848542060170433,0.0001616354072408473,0.00022814783910231058,1.0,4765.0
ELF3,32,0.045157238192631885,0.38421401481129996,40,40,below_cohort_completeness,,,,,,0.4444444444444444,
ELF4,3,0.6250237732259342,0.10795140138314728,69,69,below_cohort_completeness,,,,,,0.041666666666666664,
ELFN1,8,0.06805609514752417,0.3275526016677286,64,64,below_cohort_completeness,,,,,,0.1111111111111111,
ELK1,35,0.2361378638593999,0.8163332410569145,36,36,below_cohort_completeness,,,,,,0.4861111111111111,
ELK3,20,0.4425774107407497,0.4594626488225735,52,52,below_cohort_completeness,,,,,,0.2777777777777778,
ELL,72,0.01853728002953728,0.273101164236806,0,0,tested,-0.045638347290748685,0.08271290734982324,0.5759552047434247,0.5664666802584614,0.5927403719373324,1.0,7730.0
ELL2,33,0.06635396451129695,0.8655907562146906,39,39,below_cohort_completeness,,,,,,0.4583333333333333,
ELMO1,72,0.9293228764872988,0.3751469282682018,0,0,tested,0.8411676702428668,1.017478082731731,21.01994045616682,3.3232790429649516e-32,6.096967975407681e-31,1.0,1124.0
ELMO2,72,0.20446183110550953,0.21530802944619346,0,0,tested,0.1538669246523723,0.2550567375586468,8.057833103970962,1.3063582734227427e-11,2.8147163012698688e-11,1.0,4845.0
ELMO3,72,-0.049184690668062664,0.3689473664521938,0,0,tested,-0.13588307130808902,0.03751368997196369,-1.1311801562282602,0.2617856915316499,0.28635365470540647,1.0,7188.0
ELMOD2,72,0.09362688872540875,0.4545269739018039,0,0,tested,-0.013181713741209022,0.20043549119202653,1.7478621526238645,0.08481102268968924,0.09720620132955131,1.0,6449.0
ELMSAN1,72,0.3734614147207362,0.3194721716241117,0,0,tested,0.2983891348838994,0.44853369455757297,9.919252654203571,4.814668103349725e-15,1.2857207196412031e-14,1.0,3351.0
ELN,9,-0.3257643035228767,0.607858654221337,63,63,below_cohort_completeness,,,,,,0.125,
ELOA,72,-0.09900450762365642,0.18914719908245256,0,0,tested,-0.14345192032844445,-0.05455709491886841,-4.44141445699371,3.213556680774549e-05,4.73162440712216e-05,1.0,6376.0
ELOA3D,31,-0.4228835122698768,1.1070668750248436,41,41,below_cohort_completeness,,,,,,0.4305555555555556,
ELOB,72,-0.059098406238251876,0.18344285852873787,0,0,tested,-0.1022053646300522,-0.01599144784645156,-2.7336392908534193,0.007901477549105047,0.009928003148282691,1.0,7022.0
